0.2 0.8 0.105399
0.2 0.9 0.140858
0.2 1 0.18452
0.2 1.1 0.236928
0.2 1.2 0.298197
0.2 1.3 0.367879
0.2 1.4 0.444858
0.2 1.5 0.527292
0.2 1.6 0.612626
0.2 1.7 0.697676
0.2 1.8 0.778801
0.2 1.9 0.852144
0.2 2 0.913931
0.2 2.1 0.960789
0.2 2.2 0.99005
0.2 2.3 1
0.2 2.4 0.99005
0.2 2.5 0.960789
0.2 2.6 0.913931
0.2 2.7 0.852144
0.2 2.8 0.778801
0.2 2.9 0.697676
0.2 3 0.612626
0.2 3.1 0.527292
0.2 3.2 0.444858
0.2 3.3 0.367879
0.2 3.4 0.298197
0.2 3.5 0.236928
0.2 3.6 0.18452
0.2 3.7 0.140858
0.2 3.8 0.105399
0.2 3.9 0.0773047
0.2 4 0.0555762
0.2 4.1 0.0391639
0.2 4.2 0.0270518
0.2 4.3 0.0183156
0.2 4.4 0.0121552
0.2 4.5 0.00790705
0.2 4.6 0.00504176
0.2 4.7 0.00315111
0.2 4.8 0.00193045
0.2 4.9 0.00115923
0.2 5 0.000682328
0.2 5.1 0.000393669
0.2 5.2 0.00022263
0.2 5.3 0.00012341
0.2 5.4 6.70548e-05
0.2 5.5 3.57128e-05
0.2 5.6 1.86437e-05
0.2 5.7 9.54016e-06
0.2 5.8 4.78512e-06
0.2 5.9 2.35258e-06
0.2 6 1.13373e-06
0.2 6.1 5.35535e-07
0.2 6.2 2.4796e-07
0.2 6.3 1.12535e-07
0.2 6.4 5.00622e-08
0.2 6.5 2.18296e-08
0.2 6.6 9.33029e-09
0.2 6.7 3.90894e-09
0.2 6.8 1.60523e-09
0.2 6.9 6.46143e-10
0.2 7 2.54938e-10
0.2 7.1 9.85951e-11
0.2 7.2 3.73757e-11
0.2 7.3 1.38879e-11
0.2 7.4 5.05825e-12
0.2 7.5 1.80583e-12
0.2 7.6 6.31929e-13
0.2 7.7 2.16757e-13
0.2 7.8 7.28772e-14
0.2 7.9 2.40173e-14
0.2 8 7.7584e-15
0.2 8.1 2.4566e-15
0.2 8.2 7.62446e-16
0.2 8.3 2.31952e-16
0.2 8.4 6.91675e-17
0.2 8.5 2.02172e-17
0.2 8.6 5.79231e-18
0.2 8.7 1.62666e-18
0.2 8.8 4.47773e-19
0.2 8.9 1.20818e-19
0.2 9 3.19537e-20
0.2 9.1 8.28368e-21
0.2 9.2 2.10494e-21
0.2 9.3 5.24289e-22
0.2 9.4 1.28002e-22
0.2 9.5 3.06319e-23
0.2 9.6 7.18534e-24
0.2 9.7 1.65209e-24
0.2 9.8 3.72336e-25
0.2 9.9 8.22528e-26

0.3 0 4.94066e-324
0.3 0.1 4.94066e-324
0.3 0.2 4.94066e-324
0.3 0.3 0
0.3 0.4 0.0183156
0.3 0.5 0.0270518
0.3 0.6 0.0391639
0.3 0.7 0.0555762
0.3 0.8 0.0773047
0.3 0.9 0.105399
0.3 1 0.140858
0.3 1.1 0.18452
0.3 1.2 0.236928
0.3 1.3 0.298197
0.3 1.4 0.367879
0.3 1.5 0.444858
0.3 1.6 0.527292
0.3 1.7 0.612626
0.3 1.8 0.697676
0.3 1.9 0.778801
0.3 2 0.852144
0.3 2.1 0.913931
